timestamp,time_string,cf
1781672934.017,2026-06-17 00:08:54,0.026372785
1781673714.02,2026-06-17 00:21:54,0.032876235
1781674494.023,2026-06-17 00:34:54,0.047166888
1781675274.024,2026-06-17 00:47:54,0.07024417
1781676054.021,2026-06-17 01:00:54,0.10698268
1781676834.016,2026-06-17 01:13:54,0.024411831
1781677614.015,2026-06-17 01:26:54,0.023109537
1781678394.02,2026-06-17 01:39:54,0.025299791
1781679174.023,2026-06-17 01:52:54,0.038081598
1781679954.025,2026-06-17 02:05:54,0.0638103
1781680734.027,2026-06-17 02:18:54,0.011927854
1781681514.029,2026-06-17 02:31:54,0.017255558
1781682294.028,2026-06-17 02:44:54,0.02264133
1781683074.027,2026-06-17 02:57:54,0.05703464
1781683854.027,2026-06-17 03:10:54,0.018464938
1781684634.022,2026-06-17 03:23:54,0.021448765
1781685414.021,2026-06-17 03:36:54,0.014219131
1781686194.021,2026-06-17 03:49:54,0.02472784
1781686974.021,2026-06-17 04:02:54,0.015866583
1781687754.021,2026-06-17 04:15:54,0.01970131
1781688534.017,2026-06-17 04:28:54,0.013937577
1781689314.014,2026-06-17 04:41:54,0.020728467
1781690094.012,2026-06-17 04:54:54,0.021634383
1781690874.017,2026-06-17 05:07:54,0.04639327
1781691654.017,2026-06-17 05:20:54,0.02582324
1781692434.019,2026-06-17 05:33:54,0.009967854
1781693214.022,2026-06-17 05:46:54,0.015289893
1781693994.022,2026-06-17 05:59:54,0.02166595
1781694774.022,2026-06-17 06:12:54,0.021662958
1781695554.022,2026-06-17 06:25:54,0.024801595
1781696334.022,2026-06-17 06:38:54,0.030116811
1781697114.021,2026-06-17 06:51:54,0.019520257
1781697894.021,2026-06-17 07:04:54,0.021198517
1781698674.016,2026-06-17 07:17:54,0.01973593
1781699454.013,2026-06-17 07:30:54,0.023709256
1781700234.011,2026-06-17 07:43:54,0.017669724
1781701014.009,2026-06-17 07:56:54,0.014895284
1781701794.008,2026-06-17 08:09:54,0.015841307
1781702574.01,2026-06-17 08:22:54,0.019097496
1781703354.014,2026-06-17 08:35:54,0.01973881
1781704134.016,2026-06-17 08:48:54,0.01984816
1781704914.016,2026-06-17 09:01:54,0.019434027
1781705694.016,2026-06-17 09:14:54,0.017510032
1781706474.016,2026-06-17 09:27:54,0.017943991
1781707254.016,2026-06-17 09:40:54,0.017618585
1781708034.016,2026-06-17 09:53:54,0.017569944
1781708814.017,2026-06-17 10:06:54,0.017440937
1781709594.019,2026-06-17 10:19:54,0.016864674
1781710374.02,2026-06-17 10:32:54,0.015197985
1781711154.022,2026-06-17 10:45:54,0.008263092
1781711934.023,2026-06-17 10:58:54,0.016029399
1781712714.023,2026-06-17 11:11:54,0.015857339
1781713494.022,2026-06-17 11:24:54,0.015959105
1781714274.022,2026-06-17 11:37:54,0.017909225
1781715054.022,2026-06-17 11:50:54,0.015928907
1781715834.022,2026-06-17 12:03:54,0.018111419
1781716614.022,2026-06-17 12:16:54,0.01660362
1781717394.021,2026-06-17 12:29:54,0.010682742
1781718174.02,2026-06-17 12:42:54,0.014137344
1781718954.021,2026-06-17 12:55:54,0.013519589
1781719734.022,2026-06-17 13:08:54,0.016597174
1781720514.022,2026-06-17 13:21:54,0.014532748
1781721294.025,2026-06-17 13:34:54,0.019445647
1781722074.027,2026-06-17 13:47:54,0.011299533
1781722854.028,2026-06-17 14:00:54,0.016601223
1781723634.029,2026-06-17 14:13:54,0.01442152
1781724414.03,2026-06-17 14:26:54,0.018488757
1781725194.026,2026-06-17 14:39:54,0.01871331
1781725974.021,2026-06-17 14:52:54,0.013168016
1781726754.018,2026-06-17 15:05:54,0.014747929
1781727534.019,2026-06-17 15:18:54,0.012815947
1781728314.02,2026-06-17 15:31:54,0.016993837
1781729094.019,2026-06-17 15:44:54,0.0091128005
1781729874.021,2026-06-17 15:57:54,0.017105184
1781730654.021,2026-06-17 16:10:54,0.015504171
1781731434.021,2026-06-17 16:23:54,0.013849425
1781732214.021,2026-06-17 16:36:54,0.017154891
1781732994.022,2026-06-17 16:49:54,0.010207573
1781733774.022,2026-06-17 17:02:54,0.01756497
1781734554.022,2026-06-17 17:15:54,0.0168371
1781735334.022,2026-06-17 17:28:54,0.016663684
1781736114.021,2026-06-17 17:41:54,0.017076861
1781736894.022,2026-06-17 17:54:54,0.016094614
1781737674.023,2026-06-17 18:07:54,0.018436221
1781738454.024,2026-06-17 18:20:54,0.0033012617
1781739234.025,2026-06-17 18:33:54,0.017704995
1781740014.026,2026-06-17 18:46:54,0.026266547
1781740794.027,2026-06-17 18:59:54,0.018998178
1781741574.028,2026-06-17 19:12:54,0.014907333
1781742354.028,2026-06-17 19:25:54,nan
1781743134.029,2026-06-17 19:38:54,0.015776297
1781743914.022,2026-06-17 19:51:54,0.014029092
1781744694.018,2026-06-17 20:04:54,0.024556112
1781745474.016,2026-06-17 20:17:54,0.019052142
1781746254.02,2026-06-17 20:30:54,0.01781412
1781747034.02,2026-06-17 20:43:54,0.019276528
1781747814.02,2026-06-17 20:56:54,0.017699031
1781748594.021,2026-06-17 21:09:54,0.0139045855
1781749374.021,2026-06-17 21:22:54,0.016439999
1781750154.02,2026-06-17 21:35:54,0.015926588
1781750934.02,2026-06-17 21:48:54,0.030875225
1781751714.019,2026-06-17 22:01:54,0.017495
1781752494.017,2026-06-17 22:14:54,0.010056446
1781753274.017,2026-06-17 22:27:54,0.019155944
1781754054.02,2026-06-17 22:40:54,0.016916206
1781754834.022,2026-06-17 22:53:54,0.016498353
1781755614.022,2026-06-17 23:06:54,0.016288696
1781756394.022,2026-06-17 23:19:54,0.016010143
1781757174.022,2026-06-17 23:32:54,0.015855324
1781757954.022,2026-06-17 23:45:54,0.017645046
